2025-01-22,"Депутаты Мажилиса приняли в работу законопроект, с принятием которого в Казахстане введут тестирование на профессиональную добропорядочность для полицейских и госслужащих, передает корреспондентTengrinews.kz.Правоохранителей и сотрудников гражданских органов будут тестировать на добропорядочность в целях предотвращения фактов коррупции. В документе регламентированы их права и обязанности, предусмотрены основа назначения тестирования и меры ответственности по результатам тестирования.""В результате будут своевременно выявлены недобропорядочные сотрудники и будут приняты меры против возможных коррупционных действий"", - рассказала депутат Мажилиса Снежанна Имашева.Согласно правилам, перед зачислением на правоохранительную службу кандидата будут письменно уведомлять о прохождении тестирования. По мнению разработчиков законопроекта, его введение ""способствует повышению доверия населения к этим органам"".Напомним:МВД сообщало о внедрении механизма проверки сотрудников полиции на добропорядочностьеще в 2023 году. Меры предлагалось ввести для ""формирования у сотрудников полиции коррупционной устойчивости"".Читайте также:“Любой вопрос у нас в стране можно решить за деньги“ - депутат о коррупции в КазахстанеНажмите сюда, чтобы получать самые важные новости в вашем WhatsAppГосслужащиеМажилисЗаконопроектПолицейскиеГосслужбаТестПроверкаКоррупция"
2016-11-20,"Прокуроры Южной Кореи предъявили официальные обвинения подруге президента страны Пак Кын Хе, замешанной в коррупционном скандале, сообщаетРИА Новости.Отмечается, что в рамках дела обвинения были предъявлены также и бывшему старшему помощнику главы государства. Самой Пак Кын Хе обвинения по делу предъявить не могут из-за ее иммунитета. При этом, как уточняет агентство Франс Пресс, прокуратура подозревает, что она могла сыграть ""существенную роль"" в коррупционном скандале.Рейтинг популярности Пак Кын Хе упал до рекордно низкого за всю историю страны уровня в 5 процентов, а ее политику не одобряют 90 процентов населения. Политический скандал вокруг президента Южной Кореи разгорелся после того, как Пак Кын Хе принесла публичные извинения за так называемую ""утечку"" к ее подруге Цой Сун Силь десятков текстов президентских выступлений до того, как они были публично прочитаны.Кроме этого, Цой, вероятно, оказывала давление и проводила поборы с крупных южнокорейских корпораций на счета двух принадлежащих ей некоммерческих фондов, пользуясь своим политическим влиянием.Ранее сообщалось, что от 43 тысяч, по данным полиции, до 100 тысяч человек, по данным организаторов,собралисьв центре Сеула, чтобы потребовать отставки президента Южной Кореи Пак Кын Хе в связи с коррупционным скандалом.Южная КореяКоррупция"
2016-11-28,"Агентство по делам госслужбы и противодействию коррупции РК провело анализ коррупционных правонарушений при строительстве автомобильных дорог, связанных  с хищением, злоупотреблением должностными полномочиями, взяточничеством и служебным подлогом, передает корреспондентTengrinews.kzсо ссылкой на пресс-службу ведомства.Продолжение■В ЮКО завершено дело о хищении выделенных на земучастки 68 миллионов тенге28 ноября 2016, 11:23Так, среди причин, способствующих совершению коррупции, выделяются нарушения правил проведения госзакупок при определении поставщика услуг. Завышение стоимости проекта при разработке проектно-сметной документации также является фактором коррупции. Кроме того, агентство указало на наличие ""откатов"" должностным лицам и экономию средств на строительных материалах.Наряду с этим установлены риски, способствующие коррупции при приеме объектов в эксплуатацию, контроле за строительством дорог и ответственности за нарушения. При строительстве, реконструкции и ремонте дорог проверочные процедуры осуществляются исключительно заинтересованными лицами, что увеличивает риски коррупции.""Технический надзор осуществляется лицами, не обладающими необходимыми знаниями в данной сфере. Проведение экспертизы некомпетентными специалистами, безусловно, влияет на качество строительства дорог. Еще одним условием для коррупции при строительстве дорог является отсутствие контроля со стороны общественности при принятии решений. Так, при приеме объектов в эксплуатацию создаются специальные комиссии. В их состав входят исключительно представители заказчика, генерального подрядчика, архитектуры и градостроительства местных исполнительных органов. Отсутствие институтов гражданского общества в приемочных комиссиях является одним из условий для коррупции"", - говорится в сообщении.В связи со сложившейся ситуацией агентство назвало меры, которые необходимо принять в целях исключения коррупционных рисков и повышения качества строительства автомобильных дорог. Предлагается кардинально пересмотреть механизмы контроля за строительством автомобильных дорог с широким привлечением общественных институтов. Также, по мнению ведомства, нужно обеспечить исполнение законодательства ""О доступе к информации""  национальным оператором АО ""КазАвтоЖол"" и местными исполнительными органами в части публикации на собственных сайтах полной информации о строительстве дорог.Вместе с тем предлагается установить в качестве необходимого требования для аккредитации организаций, осуществляющих инжиниринговые услуги по техническому надзору, обязательное наличие в штате аттестованных экспертов, имеющих специализацию в области строительства автомобильных дорог.Агентство считает, что необходимо еще и пересмотреть систему планирования и освоения бюджетных средств местными исполнительными органами, так как при существующих подходах к проведению госзакупок, финансированию и принятию объектов в эксплуатацию существуют риски фиктивного подписания актов выполненных работ с целью своевременного освоения бюджетных средств.Также предлагается пересмотреть существующие стандарты, нормы и правила (СНиП) строительства автомобильных дорог с внедрением новых передовых технологий. Министерству по инвестициям и развитию, местным исполнительным органам агентство рекомендует провести глубокий внутренний анализ коррупционных рисков с последующим их устранением, а также усилить контроль при строительстве автомобильных дорог.СтроительствоКоррупцияДорогиАвтомобили"
2016-12-23,"О задержанных за взятки госаудиторах рассказали в Счетном комитете по контролю за исполнением республиканского бюджета, сообщает корреспондентTengrinews.kz.Продолжение■Бывших госаудиторов Счетного комитета осудили в Астане29 декабря 2017, 20:36""Б. Копобаева работает в Счетном комитете с мая 2009 года, А. Жангирбаева - с июля 2012 года. За период работы в Счетном комитете они характеризовались с положительной стороны, к дисциплинарной ответственности не привлекались"", - ответили в ведомстве на официальный запрос.В Счетном комитете пояснили, что госаудиторы будут уволены в случае, если их вина будет доказана судом.""На сегодняшний день основания для исследования результатов предыдущих проверок, проведенных Б. Копобаевой и А. Жангирбаевой, у Счетного комитета отсутствуют"", - пояснили в ведомстве.Отметим, с санкции районного суда № 2 Алматинского района Астаны в отношении государственного аудитора Счетного комитета А. Жангирбаевой мерой пресеченияизбран арест. В отношении госаудитора Б. Копобаевой мерой пресечения избран домашний арест. Госаудиторы признали вину и раскаиваются в содеянном.Напомним, 20 декабря стало известно озадержаниигосаудиторов Счетного комитета и руководства ""Казахавтодор"".КоррупцияВзятки"
2016-12-26,"Главный редактор сайта ""Радиоточка"" Бекжан Идрисов покинул Казахстан, об этом он сообщил на своейстранице в Facebook.Свое решение он связывает с арестом директора издания Бигельды Габдуллина, сообщает корреспондентTengrinews.kz.Идрисов написал, что уехал неожиданно для всех, в том числе и для редакции. Журналист даже не успел попрощаться с родителями. В личной беседе с корреспондентом Tengrinews.kz Идрисов сообщил, что рядом только супруга и дети, но пока не знает чем займется за границей.""Я вот подумал, что наверное, пришло время подумать о другой профессии. Как я выяснил, в других странах ""любая работа почетна"" это не просто фраза, это часть экономической системы. Хочу ее опробовать, систему"", - сказал он, не пожелав назвать место, где он сейчас находится. Однако он пообещал позже поделиться информацией, куда все-таки уехал.""Я уехал один и три недели ждал, приедут ли они... Вчера они приехали (жена и дети- Прим. автора)"", - рассказал журналист.В редакции ""Радиоточки""прокомментировали сообщение Бекжана Идрисова. На сайте говорится, что редакционный телефон разрывается, коллеги беспокоятся и спрашивают, что происходит и что будет с проектом дальше. ""Бекжан покинул пост главного редактора ""Радиоточки"" в начале декабря. С тех пор почти не выходил на связь, и сообщение об его отъезде стало новостью и для нас тоже. ""Радиоточка"" работает в штатном режиме. Обязанности главного редактора исполняет Евгения Сазонова. Да, нам трудно, пришлось сократить число сотрудников и затянуть пояса, но мы продолжаем работать, писать новые материалы и искать новые темы и форматы, интересные нашей аудитории"", - говорится на сайте.Напомним, в ноябре по подозрению в вымогательстве был арестован директор изданияБигельды Габдуллин.Следствием установлено, что Габдуллин, используя подконтрольные СМИ CentralAsiaMonitor и Radiotochka.kz, активизировал информационную атаку в отношении руководителей государственных органов путем публикаций негативных материалов, порочащих деловую репутацию.СМИКоррупцияАлматы"
2025-01-31,"Официальный представитель Агентства по противодействию коррупции Данияр Бигайдаров сообщил о борьбе с коррупцией в сфере экологии, передает корреспондентTengrinews.kz.По его словам, за последние два года в совершении коррупционных преступлений изобличены двое руководителей и заместитель главы департамента экологии по Восточно-Казахстанской области, руководитель и заместитель руководителя областного департамента экологии по области Улытау, заместитель руководителя департамента экологии по Кызылординской области, заместитель руководителя управления экологии и окружающей среды Алматы, директор Алакольского государственного заповедника, руководство государственных лесных резерватов ""Семей орманы"" и ""Ертіс орманы"", директора Сайрам-Угамского и Улытауского государственных национальных природных парков, аким Илийского района Алматинской области.""10 января 2025 года в Восточно-Казахстанской области судом города Усть-Каменогорска оглашен приговор в отношении заместителя руководителя областного департамента экологии Турарова Р. Он признан виновным в получении взятки в сумме 30 000 долларов от местного предпринимателя за непривлечение к административной ответственности по факту строительства золотодобывающей фабрики без экологического разрешения. Тураров осужден к 7 годам лишения свободы с пожизненным лишением права занимать должности на государственной службе и в квазигосударственном секторе"", - привел пример Бигайдаров.Кроме того, завершено расследование в отношении временно исполняющего обязанности руководителя областного департамента экологии в ВКО.Чиновник подозревается в получении взятки от заместителя директора коммерческой организации в сумме 8,5 миллиона тенге из ранее оговоренных 130 миллионов тенге за непривлечение предприятия к административной ответственности по факту реконструкции автодорожного полотна без выплаты эмиссии.""Антикоррупционной службой по области Улытау завершено досудебное расследование в отношении руководителя областного департамента экологии, его заместителя и двоих предпринимателей по фактам взяточничества. Должностные лица обвиняются в неоднократном получении взяток в общей сумме 7,2 миллиона тенге от субъектов бизнеса за выдачу разрешительных документов в сфере экологии"", - добавил Бигайдаров.Ранее мы писали, чтовзят под стражу руководитель департамента экологии области Улытау.Читайте также:Бывший главный эколог ВКО получил срок за взятку.Нажмите сюда, чтобы получать самые важные новости в вашем WhatsAppКоррупцияантикорВКОУлытауПавлодарская областьКызылординская областьЭкология"
2016-11-17,"Национальное бюро по противодействию коррупции обнародовало видео задержания руководителей АО ""Байтерек DEVELOPMENT"", передает корреспондентTengrinews.kz.Продолжение■Задержание руководителей АО ""Байтерек DEVELOPMENT"" прокомментировали в холдинге17 ноября 2016, 18:38■После задержания руководства АО ""Байтерек DEVELOPMENT"" в компании сделали заявление18 ноября 2016, 13:05■Кожамжаров считает, что задержания по делу Аслана Джакупова продолжатся18 ноября 2016, 15:31■Арестован бывший председатель правления АО ""Байтерек Development""30 ноября 2016, 15:43■Дело Бишимбаева: Сына мажилисмена просят освободить в зале суда22 февраля 2018, 12:49■Дело Бишимбаева: Аслан Джакупов может выйти на свободу20 августа 2018, 11:43По сообщению Антикоррупционной службы, ведется досудебное расследование в отношении руководства АО ""Байтерек DEVELOPMENT"" по фактам получения взяток.Следствием установлено, что должностные лица АО ""Байтерек DEVELOPMENT"" Джакупов Аслан (заместитель председателя Правления), Айтимбетов Бауыржан (руководитель Департамента Дирекции государственно-частного партнерства) и Сариев Г. (управляющий директор) наладили коррупционную схему систематического получения взяток в особо крупных размерах за лоббирование интересов строительных компаний при закупках услуг по строительству арендного жилья в регионах в рамках госпрограммы ""Нұрлы жол"".Аслан Джакупов был назначен на пост заместителя председателя правления АО ""Байтерек DEVELOPMENT"" в марте 2016 года. Он является одним из сыновей бывшего председателя Мажилиса Парламента РК Кабибуллы Джакупова.Подробнее о задержании читайтездесь.КоррупцияЗадержание"
2016-11-08,"Национальным бюро по противодействию коррупциизадержангенеральный директор ""Актобе"" Дмитрий Васильев. Функционера обвиняют в хищении бюджетных средств на сумму 300 миллионов тенге. Как рассказали в Антикоррупционной службе, деньги были выведены из клуба в виде премиальных за выход в первую шестерку.46-летний россиянин свои мысли любил доносить через соцсети и не стеснялся в выражениях. РедакцияVesti.kzвыбрала самые яркие твиты Васильева.Начнем с теорий заговоров, которые очень любил Васильев. Любых несогласных с его идеями он причислял к пятой колонне, обзывал предателями и негодяями, а еще нашел в казахстанском футболе ""Силы Зла"".Не все вчера на Центральном радовались победе@OFCAKTOBE. Глядя в глаза некоторым запереживал, как бы расстройство их не стало желудочным))— Дмитрий Васильев (@DPVasilyev)July 4, 2016К сожалению, предателей, которые спят и видят как@OFCAKTOBEразвалится хватает. Только вы или крестик снимите, или трусы наденьте, негодяи!— Дмитрий Васильев (@DPVasilyev)May 4, 2016Сегодня день Казахстанского футбола.Призываю Силы Зла перестать заниматься вредительством против@OFCAKTOBE.Давайте творить добро на футболе— Дмитрий Васильев (@DPVasilyev)April 25, 2016Духа признать, что ошибались в своих оценках команды у них не хватает. Для этого нужны я и ца. А откуда им их взять? Бабы же. Дальше без них— Дмитрий Васильев (@DPVasilyev)May 4, 2016Особенно любил Васильев конфликтовать с журналистами. Во всех публикациях он находил - опять же - заговоры.Иногда очень печально обнаруживать свою правоту. Много раз говорил Президенту#ФФК,что удел продажных спортжурналистов - ковыряние в носу.— Дмитрий Васильев (@DPVasilyev)March 9, 2016В этом сезоне Васильев конфликтовал еще и с клубами. Например, с ""Астаной"". Болгарский тренер Станимир Стойлов назвал Васильева ""феодалом из деревни"" за стиль управления и заявил, что таким людям не место в футболе.#Астанаоткрыто боится#Актобе: отжимает у нас Щеткина; перед нами не выставляет против греков своих лидеров. Значит мы знатно поработали!— Дмитрий Васильев (@DPVasilyev)October 22, 2016Директор клуба ""завидовал"" всем казахстанцам.Поздравляю казахстанцев, жителей#АКТОБЕс Днем Независимости! Обожаю Казахстан!Завидую вам Казахстанцам! Рад трудиться во благо Казахстана!— Дмитрий Васильев (@DPVasilyev)December 16, 2015Иногда было трудно поверить, что такие жесткие сообщения пишет официальный представитель клуба. Васильев не стесняясь выражался нецензурной речью в сторону руководителя Казахстанского альянса блогеров Галыма Байтука.Обещал уйти из ""Актобе"", если клуб не пройдет венгерский МТК в Лиге Европы.Стыдно за последние игры. Извините. Почему так происходит знаю. Не пройдем венгров напишу заявление. Прошу не давить на команду. Поддержите!— Дмитрий Васильев (@DPVasilyev)June 24, 2016А когда клуб вылетел, появились ""вновь открывшиеся обстоятельства"".По вновь открывшимся обстоятельствам мой уход в отставку из-за вылета@OFCAKTOBEиз Лиги Европы отменяется. Все ресурсы на Шахтер и Ордабасы— Дмитрий Васильев (@DPVasilyev)July 12, 2016Когда теперь Дмитрий Васильев выйдет в Сеть - неизвестно. Следствие продолжается, но не исключено, что казахстанский футбол лишился самого яркого твиттера.Подробный материал с другими яркими твитами можно прочитатьздесь.ФутболКоррупцияВзяткиАктюбинская областьАктобе ФК"
2024-12-19,"Специализированный межрайонный суд по уголовным делам Западно-Казахстанской области вынес приговор экс-сотруднику органов государственных доходов по Западно-Казахстанской области за получение взятки в особо крупном размере, передаетTengrinews.kzсо ссылкой на Главную транспортную прокуратуру.Бывшего налоговика экстрадировали из Грузии.""Подсудимый, будучи лицом, уполномоченным на выполнение государственных функций, с декабря 2021-го по сентябрь 2022 года получил взятку в сумме 75 720 000 тенге за беспрепятственный проезд транспортных средств через автомобильный пункт пропуска на казахстанско-российской границе"", - говорится в сообщении.Суд приговорил его к лишению свободы на 10 лет. Также он больше не сможет работать в государственных и финансовых организациях.""Суд применил конфискацию имущества и взыскал с подсудимого сумму взятки"", - говорится в сообщении.Приговор суда не вступил в законную силу.Ранее мы писали о том, что в Уральске вынесли приговор бывшему сотруднику таможенной службы по делу овзятке в 75 миллионов тенге.Читайте также:Антикор раскрыл подробности дела председателя Актауского городского судаНажмите сюда, чтобы получать самые важные новости в вашем WhatsAppВзяткаСудПрокуратураКоррупцияПриговорЗападно-Казахстанская область"
2016-11-07,"В результате проведенного анализа Агентством по делам госслужбы и противодействию коррупции выявлены серьезные коррупционные риски в деятельности Министерства сельского хозяйства и местных исполнительных органов в сферах ветеринарно-санитарного контроля и аграрного сектора, сообщает корреспонеднтTengrinews.kzсо ссылкой на пресс-службу Агенства.Анализ показал, что соблюдение ветеринарно-санитарных норм Министерством сельского хозяйства и местными исполнительными органами не обеспечивается в полной мере. ""Необходимость соблюдения этих норм обусловлена обеспечением защиты граждан от заражения заболеваниями вследствие употребления продуктов животноводства. Известно свыше ста видов болезней, из которых наибольшую угрозу для людей представляют сальмонеллез, бруцеллез, туберкулез, ящур, сибирская язва и другое"", - сообщили в Агентстве. Отмечается, что особое внимание требует контроль ввоза запрещенных продуктов на территорию страны.Напонмим, 4 ноября Национальным бюро по противодействию коррупции былзадержанПредседатель Комитета ветеринарного контроля и надзора МСХ РК Сакташ Хасенов, который на системной основе ежемесячно получал взятки от предпринимателей в общей сумме 37 миллионов тенге за выдачу разрешения на беспрепятственный ввоз более 7,4 тысяч тонн запрещенного мяса птицы.""Незаконное допущение ввоза запрещенных продуктов ведет к дальнейшему совершению коррупционных схем внутри страны по реализации мясной продукции, не отвечающей ветеринарно-санитарным требованиям. Так, Антикоррупционной службой по Астане была пресечена деятельность преступной группы во главе с бывшим руководителем столичной ветинспекции Жакупбаевым, его заместителем Имантаевой и руководителем отдела Шукубаевым, которые путем принятия незаконного ведомственного акта обязали государственных ветинспекторов осуществлять проверку в лаборатории ИП ""Мукашева"", фактически не имеющей возможности выявлять такие опасные заболевания как сальмонеллез и бруцеллез"", - отмечают в Агентстве.В результате, только за 2014 год на рынках столицы реализовано порядка 20 тысяч туш животных неустановленного происхождения. Криминальный доход от этого составил более 20 миллионов тенге. Аналогичные факты выявлены и в других регионах страны. ""Принимая во внимание тревожную ситуацию с коррупцией в сфере ветеринарно - санитарного контроля, Агентство рекомендует Министерству сельского хозяйства: Образовать ведомственную Комиссию по рассмотрению выдачи разрешительных документов на ввоз мясной продукции; Обеспечить получение разрешительных документов исключительно в электронном виде; Совместно с департаментом государственных услуг Агентства активизировать проверки по соблюдению законодательства по выдаче разрешения на право экспорта, импорта и транзита продукции, тем самым, усилить контроль за законностью принимаемых решений; Обеспечить прозрачность принимаемых Комитетом ветконтроля и надзора решений по ограничению на ввоз продукции из третьих стран, путем публикаций информации в СМИ; Уменьшить сроки рассмотрения выдачи разрешений"", - сообщили в Агентстве.Отмечается, что сейчас в аграрном секторе в основном преобладают факты хищения, взяточничество и злоупотребления должностными полномочиями при выделении субсидий. ""Например, в Костанайской области осуждены заместитель акима Сарыкольского района Жаксыбаев, руководитель отдела сельского хозяйства Ташетов, которые в сговоре с директором ТОО ""Бидай Торг"" Бугловой похитили бюджетные средства в размере 32 миллионов тенге. Преступная схема заключалась в содействии должностных лиц в положительном рассмотрении заявки ТОО с завышенными объемами засеянных площадей и выдаче субсидий. Аналогичные преступления пресечены в Алматинской, Жамбылской, Павлодарской, Кызылординской и Южно-Казахстанской областях"", - сообщили в Агентстве.Анализ показал, что имеются ряд причин способствующих совершению коррупционных правонарушений:- Несовершенство работы специальных Комиссий при организации выдачи субсидий;- Подписание актов приемки посевов без выездов на поля для визуального осмотра;- Несоответствие регламента госуслуг стандартам в области растениеводства;- В регламентах госуслуг ряда областей (города Алматы, Алматинской, Атырауской, Восточно-Казахстанской, Костанайской, Кызылординской и Мангистауской) в нарушение действующих стандартов установлен только один способ приема заявок исключительно через услугодателя (в бумажном формате).Выявленные недостатки свидетельствуют об отсутствии должного контроля со стороны местных исполнительных органов и Министерства сельского хозяйства.В этой связи Агентство настоятельно рекомендует Министерству сельского хозяйства и местным исполнительным органам обеспечить прозрачность работы Комиссии по субсидированию, привести регламенты в соответствие со стандартами, обеспечив единство подходов при их разработке и утверждении в регионах, а также внедрить единую базу данных о выделенных субсидиях интегрировав ее с информационной системой ""НПЦ Зем"". Кроме того, усилить контроль за деятельностью отделов сельского хозяйства, на системной основе проводить проверки по правомерности выделяемых субсидий.КоррупцияВзятки"
2025-01-15,"В Казахстане ужесточат ответственность за совершение коррупционных преступлений, но не для всех, передает корреспондентTengrinews.kz.Законопроект по вопросам противодействия коррупции предлагает усилить ответственность юридических лиц за такие правонарушения.Как сообщил первый заместитель председателя Агентства по противодействию коррупции Улан Саркулов, в настоящее время в Казахстане действует административная ответственность юрлиц по статье 678 Кодекса об административных правонарушениях (КоАП) за предоставление вознаграждения чиновникам. За это предусмотрен штраф в размере 750 МРП (2,9 миллиона тенге в 2025 году).""С учетом международных стандартов выработана новая редакция данной статьи КоАП, предусматривающая диспозицию и санкции в виде кратных штрафов по аналогии со статьей 367 Уголовного кодекса (""Дача взятки""). Штраф составит от 30 до 60-кратной суммы материального вознаграждения (взятки. – Прим.), предоставленного от имени или в интересах юридического лица, в зависимости от размера вознаграждения"", – рассказал Саркулов на пленарном заседании Мажилиса.Кроме этого, законопроект предусматривает поправки по итогам правоприменительной практики. В частности, речь идет об:установлении административной ответственности сотрудников специальных и правоохранительных органов за совершение административных коррупционных правонарушений (сейчас за это предусмотрена только дисциплинарная ответственность);усилении административной ответственности госслужащих и приравненных к ним лиц за незаконное вмешательство в предпринимательскую деятельность;ограничении дальнейшего продвижения по службе лиц, совершивших коррупционные преступления, которые были приняты на госслужбу до введения законодательного запрета на прием на работу коррупционеров (до 2005 года).""По сути, эти нормы являются для казахстанского законодательства новыми, и считаем их прорывными, что в итоге после одобрения и вступления в силу приведет к значительному снижению уровня коррупции и благоприятно повлияет на развитие страны в целом"", – добавил Улан Саркулов.Напомним: сегодня в Мажилисе в первом чтении рассматривают законопроект по вопросам противодействия коррупции и соответствующие поправки в КоАП. Если документ будет принят,в Казахстане появится публичный реестр коррупционеров. Кроме того,в Уголовном кодексе появится новая статья.Читайте также:В Казахстане введут уголовную ответственность за обещание взяткиНажмите сюда, чтобы получать самые важные новости в вашем WhatsAppКоррупцияантикорЮристПолицияЗаконодательствоМажилисантикоррупционная служба"
